Source,domain,DAP Present?,source,domain,DAP Present?,Present in both results?,To research,Notes
Site Scanner,www.challenge.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.cio.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.citizenscience.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.data.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.esrs.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.facadatabase.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fai.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fairs.reporting.gov,TRUE,analytics.usa.gov,fairs.reporting.gov,TRUE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.fapiis.gov,FALSE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fdms.gov,FALSE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fedidcard.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fedramp.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fpc.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fr-stage.cloud.gov,FALSE,analytics.usa.gov,fr-stage.cloud.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.fr.cloud.gov,FALSE,analytics.usa.gov,fr.cloud.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.frpg.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.fsrs.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.govsales.gov,FALSE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.gsa.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.gsaadvantage.gov,FALSE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.gsafcu.gsa.gov,FALSE,analytics.usa.gov,gsafcu.gsa.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.gsaig.gov,FALSE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.iolp.gsa.gov,FALSE,analytics.usa.gov,iolp.gsa.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.moveitup.fas.gsa.gov,FALSE,analytics.usa.gov,moveitup.fas.gsa.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.orders-vp-staging.fas.gsa.gov,FALSE,analytics.usa.gov,orders-vp-staging.fas.gsa.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.orders-vp.fas.gsa.gov,FALSE,analytics.usa.gov,orders-vp.fas.gsa.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.pbs-billing.gsa.gov,FALSE,analytics.usa.gov,pbs-billing.gsa.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.performance.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.permits.performance.gov,FALSE,analytics.usa.gov,permits.performance.gov,TRUE,"yes, but without www in the analytics.usa.gov dataset",Why does SS not detect DAP?,
Site Scanner,www.pic.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.ppirs.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.property.reporting.gov,TRUE,analytics.usa.gov,property.reporting.gov,TRUE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.realpropertyprofile.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.reginfo.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.regulations.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.reporting.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.rocis.gov,FALSE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.slc.gsa.gov,FALSE,analytics.usa.gov,slc.gsa.gov,FALSE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.travel.reporting.gov,TRUE,analytics.usa.gov,travel.reporting.gov,TRUE,"yes, but without www in the analytics.usa.gov dataset",--,
Site Scanner,www.usa.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www.ussm.gov,TRUE,analytics.usa.gov,URL not in results,--,"No, not in the analytics.usa.gov dataset because this URL is duplicative to the non-www URL that is in both datasets",Double check the DAP presence result.  Consider whether this record shouldn't be in the results at all.  ,This entry is likely a complete duplicate and can be ignored.  
Site Scanner,www2.dotgov.gov,TRUE,analytics.usa.gov,www2.dotgov.gov,FALSE,yes,Why does SS detect DAP?,
Site Scanner,url not in results,--,analytics.usa.gov,arch.idmanagement.gov,TRUE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,ci.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,crissupb.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,demo.innovation.gov,FALSE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,dev.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,developers.login.gov,TRUE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,devicepki.idmanagement.gov,TRUE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,fpki.idmanagement.gov,TRUE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,idp.bleachbyte.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.ci.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.crissupb.identitysandbox.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.dev.identitysandbox.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.int.identitysandbox.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.jjg.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.pt.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.sgrow.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.solipet.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.staging.login.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,idp.zmargolis.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,int.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,it-2013.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,it-2014.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,it-2015.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,it-2016.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,jjg.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,my.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2013.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2014.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2015.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2016.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2017.itdashboard.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2018.itdashboard.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2019.itdashboard.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,myit-2020.itdashboard.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,outage.fdms.gov,FALSE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,pacs.idmanagement.gov,TRUE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,piv.idmanagement.gov,TRUE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,pivcac.crissupb.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,pivcac.int.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,pivcac.jjg.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,pivcac.prod.login.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,pivcac.staging.login.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,pm.idmanagement.gov,TRUE,"No, not in the site scanner dataset.  ",Why didn't site scanner include this entry?,It looks as if site scanner should have included these results.  Perhaps the scan timed out.  
Site Scanner,url not in results,--,analytics.usa.gov,pt.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,secure.login.gov,TRUE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,sp.ci.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,sp.crissupb.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,sp.dev.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,sp.int.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,sp.jjg.identitysandbox.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
Site Scanner,url not in results,--,analytics.usa.gov,staging.login.gov,FALSE,"No, not in the site scanner dataset because the URL is not publicly accessible.  ",Why was this entry in the subdomain list for the analytics.usa.gov dataset when it's not publicly accessible? ,
